string_protein_id,node_idx
9606.ENSP00000219207,2733
9606.ENSP00000428085,2734
9606.ENSP00000325594,2735
9606.ENSP00000363895,2736
9606.ENSP00000417291,2737
9606.ENSP00000478417,2738
9606.ENSP00000258955,2739
9606.ENSP00000371188,2740
9606.ENSP00000375616,2741
9606.ENSP00000378176,2742
9606.ENSP00000378721,2743
9606.ENSP00000380675,2744
9606.ENSP00000408002,2745
9606.ENSP00000386385,2746
9606.ENSP00000251566,2747
9606.ENSP00000301452,2748
9606.ENSP00000256458,2749
9606.ENSP00000267812,2750
9606.ENSP00000313420,2751
9606.ENSP00000369820,2752
9606.ENSP00000295962,2753
9606.ENSP00000485117,2754
9606.ENSP00000366679,2755
9606.ENSP00000331305,2756
9606.ENSP00000384474,2757
9606.ENSP00000261475,2758
9606.ENSP00000303246,2759
9606.ENSP00000328524,2760
9606.ENSP00000485615,2761
9606.ENSP00000481850,2762
9606.ENSP00000376345,2763
9606.ENSP00000362105,2764
9606.ENSP00000332062,2765
9606.ENSP00000301585,2766
9606.ENSP00000301149,2767
9606.ENSP00000358762,2768
9606.ENSP00000317272,2769
9606.ENSP00000268099,2770
9606.ENSP00000380659,2771
9606.ENSP00000332879,2772
9606.ENSP00000266503,2773
9606.ENSP00000367263,2774
9606.ENSP00000360002,2775
9606.ENSP00000381339,2776
9606.ENSP00000364585,2777
9606.ENSP00000312618,2778
9606.ENSP00000267205,2779
9606.ENSP00000271688,2780
9606.ENSP00000376456,2781
9606.ENSP00000416706,2782
9606.ENSP00000384296,2783
9606.ENSP00000306788,2784
9606.ENSP00000233025,2785
9606.ENSP00000357909,2786
9606.ENSP00000272645,2787
9606.ENSP00000331111,2788
9606.ENSP00000382241,2789
9606.ENSP00000289957,2790
9606.ENSP00000371321,2791
9606.ENSP00000365686,2792
9606.ENSP00000494504,2793
9606.ENSP00000361923,2794
9606.ENSP00000417583,2795
9606.ENSP00000289575,2796
9606.ENSP00000419101,2797
9606.ENSP00000309474,2798
9606.ENSP00000356113,2799
9606.ENSP00000417132,2800
9606.ENSP00000261070,2801
9606.ENSP00000363205,2802
9606.ENSP00000377171,2803
9606.ENSP00000356224,2804
9606.ENSP00000367739,2805
9606.ENSP00000308472,2806
9606.ENSP00000377854,2807
9606.ENSP00000376287,2808
9606.ENSP00000316335,2809
9606.ENSP00000354916,2810
9606.ENSP00000490393,2811
9606.ENSP00000205402,2812
9606.ENSP00000412237,2813
9606.ENSP00000081029,2814
9606.ENSP00000356399,2815
9606.ENSP00000390475,2816
9606.ENSP00000418572,2817
9606.ENSP00000361162,2818
9606.ENSP00000359128,2819
9606.ENSP00000354340,2820
9606.ENSP00000258302,2821
9606.ENSP00000229829,2822
9606.ENSP00000419370,2823
9606.ENSP00000204517,2824
9606.ENSP00000380676,2825
9606.ENSP00000439625,2826
9606.ENSP00000254719,2827
9606.ENSP00000274368,2828
9606.ENSP00000312397,2829
9606.ENSP00000319992,2830
9606.ENSP00000312664,2831
9606.ENSP00000398803,2832
9606.ENSP00000340220,2833
9606.ENSP00000493020,2834
9606.ENSP00000369863,2835
9606.ENSP00000322421,2836
9606.ENSP00000368682,2837
9606.ENSP00000492463,2838
9606.ENSP00000334844,2839
9606.ENSP00000433277,2840
9606.ENSP00000358548,2841
9606.ENSP00000318165,2842
9606.ENSP00000493152,2843
9606.ENSP00000377357,2844
9606.ENSP00000323580,2845
9606.ENSP00000351446,2846
9606.ENSP00000347484,2847
9606.ENSP00000252674,2848
9606.ENSP00000293879,2849
9606.ENSP00000273588,2850
9606.ENSP00000473665,2851
9606.ENSP00000353025,2852
9606.ENSP00000326119,2853
9606.ENSP00000224073,2854
9606.ENSP00000478725,2855
9606.ENSP00000239891,2856
9606.ENSP00000353794,2857
9606.ENSP00000355082,2858
9606.ENSP00000357052,2859
9606.ENSP00000265728,2860
9606.ENSP00000371054,2861
9606.ENSP00000403362,2862
9606.ENSP00000358301,2863
9606.ENSP00000416508,2864
9606.ENSP00000412457,2865
9606.ENSP00000455106,2866
9606.ENSP00000419851,2867
9606.ENSP00000261416,2868
9606.ENSP00000310657,2869
9606.ENSP00000261537,2870
9606.ENSP00000263881,2871
9606.ENSP00000221573,2872
9606.ENSP00000253381,2873
9606.ENSP00000302801,2874
9606.ENSP00000217971,2875
9606.ENSP00000343405,2876
9606.ENSP00000330433,2877
9606.ENSP00000365744,2878
9606.ENSP00000329312,2879
9606.ENSP00000415011,2880
9606.ENSP00000262113,2881
9606.ENSP00000328083,2882
9606.ENSP00000315630,2883
9606.ENSP00000377867,2884
9606.ENSP00000359216,2885
9606.ENSP00000435637,2886
9606.ENSP00000387239,2887
9606.ENSP00000341677,2888
9606.ENSP00000286371,2889
9606.ENSP00000306682,2890
9606.ENSP00000315564,2891
9606.ENSP00000284885,2892
9606.ENSP00000349967,2893
9606.ENSP00000461862,2894
9606.ENSP00000401470,2895
9606.ENSP00000262659,2896
9606.ENSP00000304502,2897
9606.ENSP00000360162,2898
9606.ENSP00000361027,2899
9606.ENSP00000234371,2900
9606.ENSP00000318912,2901
9606.ENSP00000417763,2902
9606.ENSP00000006015,2903
9606.ENSP00000370748,2904
9606.ENSP00000367312,2905
9606.ENSP00000261693,2906
9606.ENSP00000355741,2907
9606.ENSP00000355580,2908
9606.ENSP00000330898,2909
9606.ENSP00000350934,2910
9606.ENSP00000397026,2911
9606.ENSP00000371897,2912
9606.ENSP00000482916,2913
9606.ENSP00000497509,2914
9606.ENSP00000407818,2915
9606.ENSP00000481675,2916
9606.ENSP00000353735,2917
9606.ENSP00000438993,2918
9606.ENSP00000410715,2919
9606.ENSP00000440288,2920
9606.ENSP00000341361,2921
9606.ENSP00000428055,2922
9606.ENSP00000248923,2923
9606.ENSP00000485407,2924
9606.ENSP00000441765,2925
9606.ENSP00000422533,2926
9606.ENSP00000479870,2927
9606.ENSP00000264376,2928
9606.ENSP00000331879,2929
9606.ENSP00000334538,2930
9606.ENSP00000426359,2931
9606.ENSP00000305721,2932
9606.ENSP00000405068,2933
9606.ENSP00000427866,2934
9606.ENSP00000354560,2935
9606.ENSP00000285947,2936
9606.ENSP00000425394,2937
9606.ENSP00000008938,2938
9606.ENSP00000384719,2939
9606.ENSP00000336914,2940
9606.ENSP00000351644,2941
9606.ENSP00000215882,2942
9606.ENSP00000262210,2943
9606.ENSP00000476145,2944
9606.ENSP00000428182,2945
9606.ENSP00000380718,2946
9606.ENSP00000358799,2947
9606.ENSP00000356940,2948
9606.ENSP00000256785,2949
9606.ENSP00000415556,2950
9606.ENSP00000295240,2951
9606.ENSP00000480538,2952
9606.ENSP00000477548,2953
9606.ENSP00000478474,2954
9606.ENSP00000356541,2955
9606.ENSP00000215567,2956
9606.ENSP00000334197,2957
9606.ENSP00000417138,2958
9606.ENSP00000356033,2959
9606.ENSP00000381340,2960
9606.ENSP00000415998,2961
9606.ENSP00000262498,2962
9606.ENSP00000363349,2963
9606.ENSP00000273936,2964
9606.ENSP00000366974,2965
9606.ENSP00000304915,2966
9606.ENSP00000362613,2967
9606.ENSP00000292478,2968
9606.ENSP00000263650,2969
9606.ENSP00000498215,2970
9606.ENSP00000457991,2971
9606.ENSP00000259469,2972
9606.ENSP00000351646,2973
9606.ENSP00000483375,2974
9606.ENSP00000392270,2975
9606.ENSP00000383692,2976
9606.ENSP00000411010,2977
9606.ENSP00000465039,2978
9606.ENSP00000467262,2979
9606.ENSP00000262518,2980
9606.ENSP00000356694,2981
9606.ENSP00000449428,2982
9606.ENSP00000356319,2983
9606.ENSP00000353582,2984
9606.ENSP00000356912,2985
9606.ENSP00000352414,2986
9606.ENSP00000185150,2987
9606.ENSP00000319851,2988
9606.ENSP00000462154,2989
9606.ENSP00000377353,2990
9606.ENSP00000373570,2991
9606.ENSP00000317790,2992
9606.ENSP00000275016,2993
9606.ENSP00000279028,2994
9606.ENSP00000357022,2995
9606.ENSP00000228567,2996
9606.ENSP00000479097,2997
9606.ENSP00000465261,2998
9606.ENSP00000355533,2999
9606.ENSP00000366513,3000
9606.ENSP00000215917,3001
9606.ENSP00000494017,3002
9606.ENSP00000234453,3003
9606.ENSP00000438553,3004
9606.ENSP00000399511,3005
9606.ENSP00000312987,3006
9606.ENSP00000383710,3007
9606.ENSP00000421280,3008
9606.ENSP00000348278,3009
9606.ENSP00000295886,3010
9606.ENSP00000354901,3011
9606.ENSP00000425130,3012
9606.ENSP00000281938,3013
9606.ENSP00000318351,3014
9606.ENSP00000258428,3015
9606.ENSP00000259021,3016
9606.ENSP00000254250,3017
9606.ENSP00000359575,3018
9606.ENSP00000331210,3019
9606.ENSP00000286186,3020
9606.ENSP00000455716,3021
9606.ENSP00000259938,3022
9606.ENSP00000341957,3023
9606.ENSP00000284073,3024
9606.ENSP00000385312,3025
9606.ENSP00000257600,3026
9606.ENSP00000402935,3027
9606.ENSP00000247977,3028
9606.ENSP00000366093,3029
9606.ENSP00000380227,3030
9606.ENSP00000374354,3031
9606.ENSP00000430955,3032
9606.ENSP00000313454,3033
9606.ENSP00000333212,3034
9606.ENSP00000417580,3035
9606.ENSP00000448219,3036
9606.ENSP00000359991,3037
9606.ENSP00000497422,3038
9606.ENSP00000256854,3039
9606.ENSP00000324944,3040
9606.ENSP00000298690,3041
9606.ENSP00000481021,3042
9606.ENSP00000460437,3043
9606.ENSP00000464443,3044
9606.ENSP00000478982,3045
9606.ENSP00000260270,3046
9606.ENSP00000353734,3047
9606.ENSP00000299022,3048
9606.ENSP00000365049,3049
9606.ENSP00000326022,3050
9606.ENSP00000299192,3051
9606.ENSP00000307259,3052
9606.ENSP00000376352,3053
9606.ENSP00000387007,3054
9606.ENSP00000328236,3055
9606.ENSP00000373696,3056
9606.ENSP00000357106,3057
9606.ENSP00000383364,3058
9606.ENSP00000477973,3059
9606.ENSP00000366534,3060
9606.ENSP00000351206,3061
9606.ENSP00000330753,3062
9606.ENSP00000381109,3063
9606.ENSP00000340402,3064
9606.ENSP00000259211,3065
9606.ENSP00000404296,3066
9606.ENSP00000271308,3067
9606.ENSP00000228468,3068
9606.ENSP00000359890,3069
9606.ENSP00000311196,3070
9606.ENSP00000264914,3071
9606.ENSP00000433126,3072
9606.ENSP00000075503,3073
9606.ENSP00000230340,3074
9606.ENSP00000457703,3075
9606.ENSP00000349588,3076
9606.ENSP00000225371,3077
9606.ENSP00000378235,3078
9606.ENSP00000327890,3079
9606.ENSP00000385834,3080
9606.ENSP00000377789,3081
9606.ENSP00000261879,3082
9606.ENSP00000271857,3083
9606.ENSP00000404079,3084
9606.ENSP00000333779,3085
9606.ENSP00000286298,3086
9606.ENSP00000393889,3087
9606.ENSP00000378534,3088
9606.ENSP00000357804,3089
9606.ENSP00000479969,3090
9606.ENSP00000420443,3091
9606.ENSP00000328228,3092
9606.ENSP00000355979,3093
9606.ENSP00000356437,3094
9606.ENSP00000469158,3095
9606.ENSP00000358854,3096
9606.ENSP00000331044,3097
9606.ENSP00000391381,3098
9606.ENSP00000275603,3099
9606.ENSP00000418668,3100
9606.ENSP00000366863,3101
9606.ENSP00000442521,3102
9606.ENSP00000233638,3103
9606.ENSP00000252599,3104
9606.ENSP00000341765,3105
9606.ENSP00000364190,3106
9606.ENSP00000498879,3107
9606.ENSP00000433847,3108
9606.ENSP00000449386,3109
9606.ENSP00000298355,3110
9606.ENSP00000085068,3111
9606.ENSP00000378731,3112
9606.ENSP00000381984,3113
9606.ENSP00000346697,3114
9606.ENSP00000361716,3115
9606.ENSP00000442682,3116
9606.ENSP00000386918,3117
9606.ENSP00000330875,3118
9606.ENSP00000218176,3119
9606.ENSP00000040584,3120
9606.ENSP00000306512,3121
9606.ENSP00000498251,3122
9606.ENSP00000396937,3123
9606.ENSP00000390265,3124
9606.ENSP00000322408,3125
9606.ENSP00000493353,3126
9606.ENSP00000356828,3127
9606.ENSP00000364270,3128
9606.ENSP00000341874,3129
9606.ENSP00000349687,3130
9606.ENSP00000346160,3131
9606.ENSP00000337128,3132
9606.ENSP00000450565,3133
9606.ENSP00000307023,3134
9606.ENSP00000364119,3135
9606.ENSP00000340466,3136
9606.ENSP00000441828,3137
9606.ENSP00000321971,3138
9606.ENSP00000406598,3139
9606.ENSP00000264552,3140
9606.ENSP00000267584,3141
9606.ENSP00000239940,3142
9606.ENSP00000442736,3143
9606.ENSP00000370430,3144
9606.ENSP00000358857,3145
9606.ENSP00000407546,3146
9606.ENSP00000222693,3147
9606.ENSP00000450385,3148
9606.ENSP00000381008,3149
9606.ENSP00000289081,3150
9606.ENSP00000298585,3151
9606.ENSP00000379691,3152
9606.ENSP00000356381,3153
9606.ENSP00000249373,3154
9606.ENSP00000411770,3155
9606.ENSP00000282326,3156
9606.ENSP00000369274,3157
9606.ENSP00000416561,3158
9606.ENSP00000342098,3159
9606.ENSP00000482753,3160
9606.ENSP00000299106,3161
9606.ENSP00000498258,3162
9606.ENSP00000366506,3163
9606.ENSP00000480322,3164
9606.ENSP00000441365,3165
9606.ENSP00000302177,3166
9606.ENSP00000496396,3167
9606.ENSP00000318982,3168
9606.ENSP00000337477,3169
9606.ENSP00000366898,3170
9606.ENSP00000462745,3171
9606.ENSP00000335565,3172
9606.ENSP00000290866,3173
9606.ENSP00000363832,3174
9606.ENSP00000392879,3175
9606.ENSP00000274458,3176
9606.ENSP00000216336,3177
9606.ENSP00000421686,3178
9606.ENSP00000381717,3179
9606.ENSP00000298097,3180
9606.ENSP00000360141,3181
9606.ENSP00000356814,3182
9606.ENSP00000332791,3183
9606.ENSP00000439800,3184
9606.ENSP00000484135,3185
9606.ENSP00000360609,3186
9606.ENSP00000373669,3187
9606.ENSP00000344260,3188
9606.ENSP00000376543,3189
9606.ENSP00000301459,3190
9606.ENSP00000370882,3191
9606.ENSP00000417548,3192
9606.ENSP00000357768,3193
9606.ENSP00000310003,3194
9606.ENSP00000302768,3195
9606.ENSP00000294119,3196
9606.ENSP00000491742,3197
9606.ENSP00000393417,3198
9606.ENSP00000300648,3199
9606.ENSP00000388910,3200
9606.ENSP00000316512,3201
9606.ENSP00000264717,3202
9606.ENSP00000332900,3203
9606.ENSP00000237283,3204
9606.ENSP00000368215,3205
9606.ENSP00000219255,3206
9606.ENSP00000358894,3207
9606.ENSP00000256015,3208
9606.ENSP00000272367,3209
9606.ENSP00000457411,3210
9606.ENSP00000362991,3211
9606.ENSP00000360423,3212
9606.ENSP00000272342,3213
9606.ENSP00000325958,3214
9606.ENSP00000272164,3215
9606.ENSP00000262430,3216
9606.ENSP00000355605,3217
9606.ENSP00000278222,3218
9606.ENSP00000247879,3219
9606.ENSP00000460871,3220
9606.ENSP00000286827,3221
9606.ENSP00000319781,3222
9606.ENSP00000386212,3223
9606.ENSP00000280706,3224
9606.ENSP00000314157,3225
9606.ENSP00000257290,3226
9606.ENSP00000340578,3227
9606.ENSP00000250498,3228
9606.ENSP00000410833,3229
9606.ENSP00000274773,3230
9606.ENSP00000416996,3231
9606.ENSP00000296589,3232
9606.ENSP00000264065,3233
9606.ENSP00000349156,3234
9606.ENSP00000364794,3235
9606.ENSP00000365858,3236
9606.ENSP00000249776,3237
9606.ENSP00000360170,3238
9606.ENSP00000342501,3239
9606.ENSP00000328340,3240
9606.ENSP00000482107,3241
9606.ENSP00000222388,3242
9606.ENSP00000228251,3243
9606.ENSP00000369456,3244
9606.ENSP00000295030,3245
9606.ENSP00000499289,3246
9606.ENSP00000344393,3247
9606.ENSP00000283006,3248
9606.ENSP00000317468,3249
9606.ENSP00000286307,3250
9606.ENSP00000307540,3251
9606.ENSP00000493102,3252
9606.ENSP00000258385,3253
9606.ENSP00000231004,3254
9606.ENSP00000259873,3255
9606.ENSP00000339314,3256
9606.ENSP00000310219,3257
9606.ENSP00000337393,3258
9606.ENSP00000293826,3259
9606.ENSP00000346012,3260
9606.ENSP00000233630,3261
9606.ENSP00000265643,3262
9606.ENSP00000263708,3263
9606.ENSP00000318834,3264
9606.ENSP00000365322,3265
9606.ENSP00000436691,3266
9606.ENSP00000469332,3267
9606.ENSP00000250405,3268
9606.ENSP00000479910,3269
9606.ENSP00000501245,3270
9606.ENSP00000263932,3271
9606.ENSP00000308339,3272
9606.ENSP00000424598,3273
9606.ENSP00000405453,3274
9606.ENSP00000226105,3275
9606.ENSP00000326110,3276
9606.ENSP00000377633,3277
9606.ENSP00000344749,3278
9606.ENSP00000298925,3279
9606.ENSP00000287139,3280
9606.ENSP00000350224,3281
9606.ENSP00000305372,3282
9606.ENSP00000274498,3283
9606.ENSP00000212355,3284
9606.ENSP00000305988,3285
9606.ENSP00000330694,3286
9606.ENSP00000299155,3287
9606.ENSP00000215531,3288
9606.ENSP00000311545,3289
9606.ENSP00000391137,3290
9606.ENSP00000384400,3291
9606.ENSP00000494550,3292
9606.ENSP00000376135,3293
9606.ENSP00000354468,3294
9606.ENSP00000243924,3295
9606.ENSP00000384369,3296
9606.ENSP00000345436,3297
9606.ENSP00000307199,3298
9606.ENSP00000448073,3299
9606.ENSP00000417330,3300
9606.ENSP00000383115,3301
9606.ENSP00000318147,3302
9606.ENSP00000306523,3303
9606.ENSP00000265849,3304
9606.ENSP00000256925,3305
9606.ENSP00000383599,3306
9606.ENSP00000223642,3307
9606.ENSP00000263321,3308
9606.ENSP00000472985,3309
9606.ENSP00000286523,3310
9606.ENSP00000083182,3311
9606.ENSP00000385479,3312
9606.ENSP00000441369,3313
9606.ENSP00000369373,3314
9606.ENSP00000264161,3315
9606.ENSP00000370891,3316
9606.ENSP00000378760,3317
9606.ENSP00000262316,3318
9606.ENSP00000478249,3319
9606.ENSP00000260191,3320
9606.ENSP00000203001,3321
9606.ENSP00000333984,3322
9606.ENSP00000279488,3323
9606.ENSP00000332756,3324
9606.ENSP00000378165,3325
9606.ENSP00000256443,3326
9606.ENSP00000365426,3327
9606.ENSP00000475615,3328
9606.ENSP00000372499,3329
9606.ENSP00000349709,3330
9606.ENSP00000417128,3331
9606.ENSP00000262726,3332
9606.ENSP00000350833,3333
9606.ENSP00000244520,3334
9606.ENSP00000384371,3335
9606.ENSP00000316416,3336
9606.ENSP00000493302,3337
9606.ENSP00000364847,3338
9606.ENSP00000343435,3339
9606.ENSP00000378769,3340
9606.ENSP00000470262,3341
9606.ENSP00000264710,3342
9606.ENSP00000308361,3343
9606.ENSP00000224950,3344
9606.ENSP00000318822,3345
9606.ENSP00000263663,3346
9606.ENSP00000278353,3347
9606.ENSP00000406157,3348
9606.ENSP00000364501,3349
9606.ENSP00000360120,3350
9606.ENSP00000373364,3351
9606.ENSP00000325655,3352
9606.ENSP00000383396,3353
9606.ENSP00000419446,3354
9606.ENSP00000449038,3355
9606.ENSP00000481486,3356
9606.ENSP00000445831,3357
9606.ENSP00000292432,3358
9606.ENSP00000301141,3359
9606.ENSP00000479955,3360
9606.ENSP00000339495,3361
9606.ENSP00000301146,3362
9606.ENSP00000380251,3363
9606.ENSP00000354911,3364
9606.ENSP00000358554,3365
9606.ENSP00000384700,3366
9606.ENSP00000440905,3367
9606.ENSP00000216513,3368
9606.ENSP00000418563,3369
9606.ENSP00000354032,3370
9606.ENSP00000428540,3371
9606.ENSP00000266395,3372
9606.ENSP00000482599,3373
9606.ENSP00000256857,3374
9606.ENSP00000411898,3375
9606.ENSP00000463069,3376
9606.ENSP00000362656,3377
9606.ENSP00000362638,3378
9606.ENSP00000424838,3379
9606.ENSP00000425587,3380
9606.ENSP00000304643,3381
9606.ENSP00000246548,3382
9606.ENSP00000306100,3383
9606.ENSP00000269214,3384
9606.ENSP00000499067,3385
9606.ENSP00000231887,3386
9606.ENSP00000398882,3387
9606.ENSP00000318158,3388
9606.ENSP00000452747,3389
9606.ENSP00000311609,3390
9606.ENSP00000290765,3391
9606.ENSP00000364802,3392
9606.ENSP00000442786,3393
9606.ENSP00000317817,3394
9606.ENSP00000315915,3395
9606.ENSP00000270625,3396
9606.ENSP00000318131,3397
9606.ENSP00000296792,3398
9606.ENSP00000269740,3399
9606.ENSP00000284116,3400
9606.ENSP00000350719,3401
9606.ENSP00000379873,3402
9606.ENSP00000220913,3403
9606.ENSP00000370867,3404
9606.ENSP00000372221,3405
9606.ENSP00000264954,3406
9606.ENSP00000235310,3407
9606.ENSP00000243077,3408
9606.ENSP00000336721,3409
9606.ENSP00000494468,3410
9606.ENSP00000385026,3411
9606.ENSP00000354607,3412
9606.ENSP00000367527,3413
9606.ENSP00000444586,3414
9606.ENSP00000253778,3415
9606.ENSP00000257287,3416
9606.ENSP00000238156,3417
9606.ENSP00000362717,3418
9606.ENSP00000400870,3419
9606.ENSP00000490935,3420
9606.ENSP00000309493,3421
9606.ENSP00000358092,3422
9606.ENSP00000262554,3423
9606.ENSP00000420616,3424
9606.ENSP00000284719,3425
9606.ENSP00000301463,3426
9606.ENSP00000340900,3427
9606.ENSP00000282272,3428
9606.ENSP00000366246,3429
9606.ENSP00000354669,3430
9606.ENSP00000345243,3431
9606.ENSP00000415049,3432
9606.ENSP00000341159,3433
9606.ENSP00000262662,3434
9606.ENSP00000377601,3435
9606.ENSP00000385780,3436
9606.ENSP00000395474,3437
9606.ENSP00000357583,3438
9606.ENSP00000484261,3439
9606.ENSP00000370812,3440
9606.ENSP00000265354,3441
9606.ENSP00000359531,3442
9606.ENSP00000434056,3443
9606.ENSP00000260952,3444
9606.ENSP00000040738,3445
9606.ENSP00000434435,3446
9606.ENSP00000448059,3447
9606.ENSP00000355302,3448
9606.ENSP00000266674,3449
9606.ENSP00000288050,3450
9606.ENSP00000262843,3451
9606.ENSP00000253237,3452
9606.ENSP00000482358,3453
9606.ENSP00000216962,3454
9606.ENSP00000463533,3455
9606.ENSP00000257626,3456
9606.ENSP00000336750,3457
9606.ENSP00000409318,3458
9606.ENSP00000454468,3459
9606.ENSP00000497744,3460
9606.ENSP00000277010,3461
9606.ENSP00000275300,3462
9606.ENSP00000393557,3463
9606.ENSP00000252809,3464
9606.ENSP00000439056,3465
9606.ENSP00000498939,3466
9606.ENSP00000242057,3467
9606.ENSP00000364731,3468
9606.ENSP00000261892,3469
9606.ENSP00000493153,3470
9606.ENSP00000326052,3471
9606.ENSP00000424417,3472
9606.ENSP00000247225,3473
9606.ENSP00000299166,3474
9606.ENSP00000369438,3475
9606.ENSP00000358884,3476
9606.ENSP00000323720,3477
9606.ENSP00000348538,3478
9606.ENSP00000357265,3479
9606.ENSP00000321070,3480
9606.ENSP00000235347,3481
9606.ENSP00000473348,3482
9606.ENSP00000293761,3483
9606.ENSP00000357863,3484
9606.ENSP00000297435,3485
9606.ENSP00000285928,3486
9606.ENSP00000370593,3487
9606.ENSP00000263269,3488
9606.ENSP00000368814,3489
9606.ENSP00000368370,3490
9606.ENSP00000470059,3491
9606.ENSP00000353874,3492
9606.ENSP00000437041,3493
9606.ENSP00000390783,3494
9606.ENSP00000491865,3495
9606.ENSP00000309336,3496
9606.ENSP00000379401,3497
9606.ENSP00000440826,3498
9606.ENSP00000322181,3499
9606.ENSP00000264228,3500
9606.ENSP00000366234,3501
9606.ENSP00000346534,3502
9606.ENSP00000203630,3503
9606.ENSP00000291688,3504
9606.ENSP00000351497,3505
9606.ENSP00000487358,3506
9606.ENSP00000373340,3507
9606.ENSP00000355969,3508
9606.ENSP00000305422,3509
9606.ENSP00000369962,3510
9606.ENSP00000252486,3511
9606.ENSP00000312663,3512
9606.ENSP00000279387,3513
9606.ENSP00000020945,3514
9606.ENSP00000452245,3515
9606.ENSP00000262146,3516
9606.ENSP00000222256,3517
9606.ENSP00000480703,3518
9606.ENSP00000419087,3519
9606.ENSP00000345107,3520
9606.ENSP00000359098,3521
9606.ENSP00000404281,3522
9606.ENSP00000417171,3523
9606.ENSP00000216133,3524
9606.ENSP00000352163,3525
9606.ENSP00000386069,3526
9606.ENSP00000346916,3527
9606.ENSP00000330825,3528
9606.ENSP00000418915,3529
9606.ENSP00000009105,3530
9606.ENSP00000354394,3531
9606.ENSP00000385207,3532
9606.ENSP00000370128,3533
9606.ENSP00000379601,3534
9606.ENSP00000369643,3535
9606.ENSP00000480012,3536
9606.ENSP00000367123,3537
9606.ENSP00000356587,3538
9606.ENSP00000265866,3539
9606.ENSP00000493768,3540
9606.ENSP00000343656,3541
9606.ENSP00000360296,3542
9606.ENSP00000324101,3543
9606.ENSP00000359230,3544
9606.ENSP00000317580,3545
9606.ENSP00000498766,3546
9606.ENSP00000381148,3547
9606.ENSP00000354451,3548
9606.ENSP00000270066,3549
9606.ENSP00000359385,3550
9606.ENSP00000053468,3551
9606.ENSP00000342295,3552
9606.ENSP00000340519,3553
9606.ENSP00000265441,3554
9606.ENSP00000347198,3555
9606.ENSP00000284274,3556
9606.ENSP00000303252,3557
9606.ENSP00000372035,3558
9606.ENSP00000402849,3559
9606.ENSP00000497810,3560
9606.ENSP00000269305,3561
9606.ENSP00000306099,3562
9606.ENSP00000261890,3563
9606.ENSP00000334042,3564
9606.ENSP00000491259,3565
9606.ENSP00000316543,3566
9606.ENSP00000372136,3567
9606.ENSP00000265462,3568
9606.ENSP00000264832,3569
9606.ENSP00000304078,3570
9606.ENSP00000364150,3571
9606.ENSP00000484855,3572
9606.ENSP00000323967,3573
9606.ENSP00000382434,3574
9606.ENSP00000302913,3575
9606.ENSP00000356070,3576
9606.ENSP00000357633,3577
9606.ENSP00000318177,3578
9606.ENSP00000265602,3579
9606.ENSP00000363397,3580
9606.ENSP00000355492,3581
9606.ENSP00000440185,3582
9606.ENSP00000222674,3583
9606.ENSP00000466542,3584
9606.ENSP00000216968,3585
9606.ENSP00000386772,3586
9606.ENSP00000349929,3587
9606.ENSP00000309714,3588
9606.ENSP00000321744,3589
9606.ENSP00000361867,3590
9606.ENSP00000360231,3591
9606.ENSP00000450864,3592
9606.ENSP00000306844,3593
9606.ENSP00000369965,3594
9606.ENSP00000242576,3595
9606.ENSP00000386239,3596
9606.ENSP00000299001,3597
9606.ENSP00000480527,3598
9606.ENSP00000392395,3599
9606.ENSP00000433459,3600
9606.ENSP00000246868,3601
9606.ENSP00000264554,3602
9606.ENSP00000320488,3603
9606.ENSP00000356981,3604
9606.ENSP00000345681,3605
9606.ENSP00000300086,3606
9606.ENSP00000423933,3607
9606.ENSP00000494686,3608
9606.ENSP00000482504,3609
9606.ENSP00000470555,3610
9606.ENSP00000336931,3611
9606.ENSP00000501317,3612
9606.ENSP00000482270,3613
9606.ENSP00000386636,3614
9606.ENSP00000283415,3615
9606.ENSP00000360425,3616
9606.ENSP00000495715,3617
9606.ENSP00000385905,3618
9606.ENSP00000364831,3619
9606.ENSP00000323155,3620
9606.ENSP00000300113,3621
9606.ENSP00000324956,3622
9606.ENSP00000377007,3623
9606.ENSP00000322323,3624
9606.ENSP00000263253,3625
9606.ENSP00000362135,3626
9606.ENSP00000332371,3627
9606.ENSP00000263440,3628
9606.ENSP00000355330,3629
9606.ENSP00000362041,3630
9606.ENSP00000340328,3631
9606.ENSP00000375063,3632
9606.ENSP00000318318,3633
9606.ENSP00000244043,3634
9606.ENSP00000380921,3635
9606.ENSP00000442424,3636
9606.ENSP00000454545,3637
9606.ENSP00000332812,3638
9606.ENSP00000360718,3639
9606.ENSP00000380081,3640
9606.ENSP00000363250,3641
9606.ENSP00000016913,3642
9606.ENSP00000494277,3643
9606.ENSP00000386834,3644
9606.ENSP00000400099,3645
9606.ENSP00000336606,3646
9606.ENSP00000366314,3647
9606.ENSP00000409952,3648
9606.ENSP00000290921,3649
9606.ENSP00000347464,3650
9606.ENSP00000376544,3651
9606.ENSP00000281701,3652
9606.ENSP00000362339,3653
9606.ENSP00000358414,3654
9606.ENSP00000365220,3655
9606.ENSP00000338093,3656
9606.ENSP00000368030,3657
9606.ENSP00000490375,3658
9606.ENSP00000299335,3659
9606.ENSP00000328777,3660
9606.ENSP00000276420,3661
9606.ENSP00000359988,3662
9606.ENSP00000354686,3663
9606.ENSP00000349078,3664
